Date,Region,Sales Rep,Customer,Product,COGS,Sales
12/19/2004,NorthEast,Steven,McLendon's Hardware,NNT Item,"$5,867.66 ","$9,945.18 "
12/19/2004,NorthEast,Rhonda,Sherman Williams,MCE Item,"$3,906.02 ","$8,680.05 "
12/19/2004,NorthEast,Jon,Home Depot,QZJ Item,$766.90 ,"$1,322.24 "
12/18/2004,NorthEast,Jon,Home Depot,XQE Item,"$2,692.71 ","$7,277.59 "
12/18/2004,NorthEast,Jeri,Google,NBZ Item,"$1,826.62 ","$3,149.34 "
12/17/2004,NorthEast,Jeri,Yahoo,ICX Item,"$4,085.49 ","$9,078.87 "
12/16/2004,NorthEast,Chin,Solar and Wind Inc.,KST Item,"$1,232.27 ","$1,643.02 "
12/15/2004,NorthEast,Sheliadawn,The Economist,CNK Item,"$1,838.23 ","$4,274.96 "
12/14/2004,NorthEast,Jeri,Peet's Coffee,FXF Item,"$6,245.37 ","$9,184.37 "
12/14/2004,NorthEast,Jeri,Office Depot,HOQ Item,"$5,300.66 ","$5,669.16 "
12/13/2004,NorthEast,Jeri,The Economist,YDO Item,"$3,371.73 ","$6,130.41 "
12/11/2004,NorthEast,Rhonda,Whole Foods,NEU Item,"$4,424.62 ","$4,732.21 "
12/9/2004,NorthEast,Steven,McLendon's Hardware,BDM Item,"$1,918.20 ","$3,251.18 "
12/7/2004,NorthEast,Sheliadawn,Sherman Williams,JGF Item,"$2,845.90 ","$4,823.56 "
12/7/2004,NorthEast,Chin,McLendon's Hardware,GIH Item,"$4,485.44 ","$4,797.26 "
12/6/2004,NorthEast,Rhonda,Costco,ZBH Item,$31.75 ,$46.69 
12/5/2004,NorthEast,Rhonda,ExcelIsVeryFun.com,VMX Item,"$2,498.99 ","$3,331.98 "
11/30/2004,NorthEast,Sheliadawn,Yahoo,UMJ Item,"$6,499.44 ","$6,951.27 "
11/29/2004,NorthEast,Steven,Home Depot,SIW Item,"$2,962.62 ","$5,107.96 "
11/27/2004,NorthEast,Chin,Sherman Williams,ODY Item,"$4,085.26 ","$4,369.26 "
11/26/2004,NorthEast,Sheliadawn,Office Depot,PAR Item,"$3,950.35 ","$4,489.03 "
11/25/2004,NorthEast,Jeri,Peet's Coffee,MIP Item,"$3,066.81 ","$8,288.67 "
11/24/2004,NorthEast,Steven,Amazon.com,YJF Item,"$3,068.40 ","$5,290.34 "
11/24/2004,NorthEast,Steven,Peet's Coffee,HVN Item,"$2,266.07 ","$4,120.13 "
11/24/2004,NorthEast,Troung,Nature Company,HYT Item,"$2,308.66 ","$3,980.45 "
11/22/2004,NorthEast,Rhonda,The Economist,FFT Item,"$7,012.77 ","$7,500.29 "
11/21/2004,NorthEast,Sheliadawn,Whole Foods,OXF Item,"$2,500.83 ","$6,759.00 "
11/21/2004,NorthEast,Jeri,Nature Company,PVQ Item,"$3,386.79 ","$6,157.80 "
11/19/2004,NorthEast,Luke,Solar and Wind Inc.,ONA Item,"$1,795.57 ","$4,852.90 "
11/14/2004,NorthEast,Steven,Whole Foods,TZJ Item,$28.54 ,$48.37 
11/12/2004,NorthEast,Jeri,Amazon.com,TWG Item,"$6,395.68 ","$8,527.57 "
11/10/2004,NorthEast,Rhonda,Solar and Wind Inc.,QVV Item,$335.88 ,$781.12 
11/7/2004,NorthEast,Chin,Yahoo,PUJ Item,"$3,407.48 ","$6,195.41 "
11/6/2004,NorthEast,Luke,Nature Company,BCD Item,$563.56 ,"$1,024.66 "
11/4/2004,NorthEast,Chin,Costco,ZRS Item,"$8,100.62 ","$9,205.25 "
11/3/2004,NorthEast,Troung,Google,WVO Item,"$1,971.55 ","$2,628.73 "
11/3/2004,NorthEast,Jeri,Yahoo,LUR Item,$462.10 ,$679.56 
11/1/2004,NorthEast,Jeri,Amazon.com,EAJ Item,"$3,679.82 ","$9,945.47 "
11/1/2004,NorthEast,Sheliadawn,Home Depot,XIA Item,"$1,283.51 ","$1,372.74 "
10/31/2004,NorthEast,Steven,Whole Foods,ZCL Item,"$4,549.04 ","$7,710.23 "
10/31/2004,NorthEast,Rhonda,Amazon.com,YZE Item,"$3,592.01 ","$6,530.92 "
10/31/2004,NorthEast,Jeri,Whole Foods,YYC Item,"$3,871.10 ","$5,161.46 "
10/30/2004,NorthEast,Chin,Sherman Williams,OJK Item,"$4,481.14 ","$9,958.09 "
10/30/2004,NorthEast,Rhonda,Solar and Wind Inc.,MXH Item,"$5,628.18 ","$9,539.28 "
10/30/2004,NorthEast,Jeri,Office Depot,GRM Item,"$1,438.47 ","$1,634.63 "
10/28/2004,NorthEast,Chin,Peet's Coffee,YOD Item,"$1,701.03 ","$1,819.28 "
10/26/2004,NorthEast,Rhonda,ExcelIsVeryFun.com,ZAH Item,"$5,841.59 ","$6,638.17 "
10/26/2004,NorthEast,Rhonda,The Economist,LHW Item,"$2,137.29 ","$3,622.53 "
10/24/2004,NorthEast,Sheliadawn,Sherman Williams,HMW Item,"$5,011.17 ","$7,369.37 "
10/24/2004,NorthEast,Chin,Google,RPV Item,"$1,515.56 ","$2,613.03 "
10/23/2004,NorthEast,Sheliadawn,ExcelIsVeryFun.com,SZD Item,"$1,719.22 ","$2,528.26 "
10/23/2004,NorthEast,Steven,Whole Foods,GHZ Item,$564.32 ,"$1,026.04 "
10/20/2004,NorthEast,Troung,Office Depot,VLP Item,"$6,882.57 ","$7,821.10 "
10/20/2004,NorthEast,Chin,Costco,GPC Item,"$3,183.98 ","$7,404.60 "
10/19/2004,NorthEast,Troung,ExcelIsVeryFun.com,ECV Item,"$3,251.11 ","$5,911.10 "
10/17/2004,NorthEast,Rhonda,Google,ZCV Item,"$3,852.91 ","$4,120.76 "
10/16/2004,NorthEast,Luke,Home Depot,OBL Item,"$3,394.80 ","$7,544.01 "
10/15/2004,NorthEast,Chin,Amazon.com,YPH Item,"$2,648.96 ","$3,531.95 "
10/15/2004,NorthEast,Jon,Google,WCE Item,$353.83 ,$599.72 
10/14/2004,NorthEast,Troung,Nature Company,TIN Item,"$4,442.57 ","$5,048.38 "
10/13/2004,NorthEast,Sheliadawn,Sherman Williams,GJP Item,"$1,801.06 ","$2,648.62 "
10/12/2004,NorthEast,Chin,Amazon.com,FWK Item,"$7,133.75 ","$9,511.66 "
10/11/2004,NorthEast,Sheliadawn,Amazon.com,LSP Item,"$1,496.81 ","$3,326.25 "
10/10/2004,NorthEast,Luke,Whole Foods,NCR Item,"$6,162.92 ","$8,217.22 "
10/9/2004,NorthEast,Steven,Yahoo,DKM Item,"$5,385.81 ","$7,181.08 "
10/9/2004,NorthEast,Steven,Peet's Coffee,GPJ Item,"$1,935.61 ","$3,519.29 "
10/9/2004,NorthEast,Steven,Google,NVR Item,"$1,742.93 ","$2,323.90 "
10/7/2004,NorthEast,Sheliadawn,Solar and Wind Inc.,SNB Item,"$5,417.68 ","$9,340.83 "
10/7/2004,NorthEast,Rhonda,Home Depot,NSZ Item,"$3,454.68 ","$9,336.97 "
10/7/2004,NorthEast,Troung,Yahoo,XLN Item,"$1,155.08 ","$3,121.84 "
10/6/2004,NorthEast,Rhonda,Peet's Coffee,LVG Item,"$3,671.58 ","$6,330.31 "
10/5/2004,NorthEast,Chin,Home Depot,PFM Item,$851.53 ,"$1,135.37 "
10/4/2004,NorthEast,Rhonda,Sherman Williams,WWU Item,"$3,946.73 ","$5,262.30 "
10/3/2004,NorthEast,Sheliadawn,Peet's Coffee,NRZ Item,$387.57 ,$656.90 
9/29/2004,NorthEast,Steven,Peet's Coffee,NMF Item,"$4,854.40 ","$8,369.66 "
9/29/2004,NorthEast,Jon,Amazon.com,SBM Item,"$2,626.73 ","$3,862.84 "
9/28/2004,NorthEast,Rhonda,Costco,AJA Item,"$1,582.75 ","$2,327.57 "
9/24/2004,NorthEast,Rhonda,Solar and Wind Inc.,DEJ Item,$756.89 ,$860.10 
9/23/2004,NorthEast,Sheliadawn,Costco,PEB Item,"$4,089.39 ","$9,510.20 "
9/23/2004,NorthEast,Jeri,Yahoo,JKT Item,"$1,559.50 ","$3,626.74 "
9/21/2004,NorthEast,Troung,McLendon's Hardware,MBX Item,"$2,177.01 ","$5,883.80 "
9/20/2004,NorthEast,Luke,Sherman Williams,DWZ Item,"$6,055.18 ","$6,880.89 "
9/20/2004,NorthEast,Sheliadawn,Yahoo,FZD Item,"$2,081.29 ","$2,775.05 "
9/19/2004,NorthEast,Sheliadawn,Google,FIL Item,"$2,145.61 ","$2,438.19 "
9/18/2004,NorthEast,Jeri,The Economist,IUY Item,$50.73 ,$74.60 
9/17/2004,NorthEast,Jeri,Solar and Wind Inc.,GTR Item,"$2,852.17 ","$5,185.76 "
9/16/2004,NorthEast,Troung,Yahoo,SZX Item,"$2,182.20 ","$2,333.90 "
9/15/2004,NorthEast,Jon,ExcelIsVeryFun.com,TNX Item,"$2,600.49 ","$7,028.34 "
9/14/2004,NorthEast,Sheliadawn,Office Depot,GOZ Item,"$3,229.12 ","$3,453.60 "
9/12/2004,NorthEast,Steven,ExcelIsVeryFun.com,IYF Item,"$1,467.44 ","$1,569.45 "
9/10/2004,NorthEast,Steven,Peet's Coffee,NLH Item,"$6,481.88 ","$8,642.50 "
9/10/2004,NorthEast,Sheliadawn,Peet's Coffee,KLA Item,"$2,996.14 ","$3,994.85 "
9/10/2004,NorthEast,Rhonda,Solar and Wind Inc.,ALR Item,"$1,017.93 ","$1,088.69 "
9/9/2004,NorthEast,Jon,Sherman Williams,LUR Item,"$9,317.97 ","$9,965.74 "
9/8/2004,NorthEast,Troung,ExcelIsVeryFun.com,PHH Item,"$1,907.56 ","$4,436.18 "
9/8/2004,NorthEast,Rhonda,Yahoo,RMU Item,$422.72 ,$768.59 
9/7/2004,NorthEast,Jon,Home Depot,MDN Item,"$1,465.88 ","$3,257.50 "
9/7/2004,NorthEast,Steven,Nature Company,GYK Item,"$1,864.67 ","$2,742.16 "
9/6/2004,NorthEast,Chin,Google,XGP Item,"$4,774.72 ","$8,681.31 "
9/6/2004,NorthEast,Jon,Amazon.com,JHF Item,"$1,823.28 ","$3,090.30 "
9/5/2004,NorthEast,Steven,Amazon.com,OXX Item,"$3,313.27 ","$6,024.13 "
9/4/2004,NorthEast,Sheliadawn,Google,MLA Item,"$5,842.08 ","$6,638.73 "
9/2/2004,NorthEast,Steven,Amazon.com,YLF Item,"$3,719.64 ","$4,226.86 "
9/1/2004,NorthEast,Troung,Home Depot,JJX Item,"$5,018.37 ","$7,379.96 "
9/1/2004,NorthEast,Rhonda,Office Depot,NOD Item,$425.44 ,$455.02 
8/30/2004,NorthEast,Chin,Sherman Williams,GBM Item,"$3,131.61 ","$7,282.82 "
8/30/2004,NorthEast,Troung,Yahoo,CHZ Item,"$3,366.82 ","$6,121.49 "
8/29/2004,NorthEast,Steven,McLendon's Hardware,VDD Item,"$3,729.20 ","$4,972.27 "
8/28/2004,NorthEast,Steven,Sherman Williams,ZKF Item,"$3,543.25 ","$9,576.36 "
8/28/2004,NorthEast,Luke,Solar and Wind Inc.,JZM Item,"$7,898.92 ","$8,976.04 "
8/27/2004,NorthEast,Chin,The Economist,VBF Item,"$1,441.14 ","$2,442.61 "
8/26/2004,NorthEast,Jeri,Solar and Wind Inc.,BWQ Item,"$3,879.26 ","$4,148.94 "
8/22/2004,NorthEast,Troung,Office Depot,KVH Item,"$3,539.22 ","$9,565.45 "
8/20/2004,NorthEast,Sheliadawn,Costco,KLP Item,"$2,734.87 ","$4,635.38 "
8/18/2004,NorthEast,Steven,Whole Foods,VYM Item,"$2,420.96 ","$6,543.14 "
8/18/2004,NorthEast,Rhonda,Costco,VCN Item,"$2,991.77 ","$3,989.02 "
8/17/2004,NorthEast,Jon,Yahoo,CTU Item,"$3,740.28 ","$4,987.04 "
8/17/2004,NorthEast,Troung,ExcelIsVeryFun.com,FWM Item,$301.34 ,$401.78 
8/16/2004,NorthEast,Steven,Google,NNF Item,"$4,345.56 ","$5,794.08 "
8/16/2004,NorthEast,Jeri,Peet's Coffee,DOR Item,"$5,014.36 ","$5,698.14 "
8/13/2004,NorthEast,Troung,Yahoo,WYM Item,"$2,791.89 ","$7,545.64 "
8/13/2004,NorthEast,Jeri,The Economist,UDT Item,$425.30 ,$733.28 
8/11/2004,NorthEast,Steven,Office Depot,VJU Item,"$4,044.87 ","$7,354.31 "
8/11/2004,NorthEast,Sheliadawn,ExcelIsVeryFun.com,LMR Item,$326.78 ,$883.18 
8/10/2004,NorthEast,Jeri,Home Depot,YQI Item,"$5,710.99 ","$9,846.53 "
8/10/2004,NorthEast,Sheliadawn,Peet's Coffee,WWQ Item,$169.15 ,$307.55 
8/5/2004,NorthEast,Sheliadawn,The Economist,STZ Item,"$3,793.53 ","$8,822.16 "
8/4/2004,NorthEast,Steven,Nature Company,HQT Item,$839.19 ,"$1,864.86 "
8/3/2004,NorthEast,Sheliadawn,Solar and Wind Inc.,MMS Item,"$8,930.01 ","$9,550.81 "
8/1/2004,NorthEast,Luke,Yahoo,MOQ Item,"$4,595.21 ","$8,354.92 "
8/1/2004,NorthEast,Sheliadawn,ExcelIsVeryFun.com,JFF Item,"$3,565.93 ","$8,292.86 "
8/1/2004,NorthEast,Luke,ExcelIsVeryFun.com,FQM Item,"$5,948.06 ","$7,930.74 "
8/1/2004,NorthEast,Jon,Google,EHC Item,$534.58 ,$906.06 
7/31/2004,NorthEast,Jon,Home Depot,GFM Item,"$6,526.04 ","$7,415.96 "
7/31/2004,NorthEast,Troung,Sherman Williams,TPW Item,"$2,830.67 ","$4,797.75 "
7/31/2004,NorthEast,Steven,Nature Company,MIR Item,$962.92 ,"$1,750.77 "
7/29/2004,NorthEast,Sheliadawn,Nature Company,DQA Item,"$3,961.17 ","$6,713.84 "
7/28/2004,NorthEast,Jon,Solar and Wind Inc.,OPA Item,"$4,020.66 ","$8,934.80 "
7/27/2004,NorthEast,Troung,Google,MXD Item,"$7,078.85 ","$7,570.96 "
7/27/2004,NorthEast,Rhonda,Solar and Wind Inc.,YPH Item,$245.50 ,$663.52 
7/25/2004,NorthEast,Troung,Amazon.com,MYN Item,"$4,488.71 ","$9,974.92 "
7/24/2004,NorthEast,Steven,Whole Foods,IIA Item,$660.76 ,$881.01 
7/22/2004,NorthEast,Sheliadawn,The Economist,XIW Item,"$3,116.74 ","$7,248.24 "
7/22/2004,NorthEast,Jeri,The Economist,KSG Item,$649.50 ,"$1,180.91 "
7/21/2004,NorthEast,Sheliadawn,Amazon.com,QRA Item,"$6,587.70 ","$8,783.60 "
7/18/2004,NorthEast,Luke,Office Depot,WCT Item,"$5,438.64 ","$9,888.43 "
7/17/2004,NorthEast,Sheliadawn,The Economist,BDO Item,"$5,456.00 ","$9,247.46 "
7/17/2004,NorthEast,Jon,Office Depot,JYF Item,"$1,210.34 ","$1,613.79 "
7/17/2004,NorthEast,Jon,Nature Company,GLH Item,$782.73 ,"$1,423.15 "
7/16/2004,NorthEast,Rhonda,Nature Company,ESJ Item,"$5,269.95 ","$9,581.72 "
7/15/2004,NorthEast,Jon,Google,DMP Item,"$5,481.29 ","$9,965.99 "
7/14/2004,NorthEast,Jeri,Peet's Coffee,YID Item,"$1,143.35 ","$1,971.29 "
7/13/2004,NorthEast,Steven,Home Depot,FYP Item,$690.33 ,"$1,190.23 "
7/9/2004,NorthEast,Troung,Home Depot,MGK Item,"$3,034.39 ","$8,201.05 "
7/9/2004,NorthEast,Sheliadawn,ExcelIsVeryFun.com,FWA Item,"$3,273.27 ","$3,719.62 "
7/5/2004,NorthEast,Steven,Office Depot,GDN Item,$746.30 ,"$1,356.90 "
7/4/2004,NorthEast,Steven,Solar and Wind Inc.,LWM Item,"$8,787.63 ","$9,985.94 "
7/3/2004,NorthEast,Chin,ExcelIsVeryFun.com,UTE Item,"$3,140.92 ","$5,710.77 "
7/3/2004,NorthEast,Sheliadawn,The Economist,HFM Item,"$1,160.91 ","$2,579.81 "
7/2/2004,NorthEast,Jon,Sherman Williams,OYO Item,$836.18 ,"$1,520.32 "
7/1/2004,NorthEast,Luke,ExcelIsVeryFun.com,UTO Item,"$2,656.34 ","$4,502.27 "
7/1/2004,NorthEast,Troung,McLendon's Hardware,BJI Item,$105.40 ,$284.87 
6/30/2004,NorthEast,Chin,The Economist,NQA Item,"$2,705.61 ","$4,919.29 "
6/30/2004,NorthEast,Chin,Whole Foods,TYL Item,"$1,223.12 ","$2,844.46 "
6/28/2004,NorthEast,Troung,McLendon's Hardware,VNZ Item,"$2,043.56 ","$4,752.46 "
6/26/2004,NorthEast,Jeri,Amazon.com,AHN Item,"$5,927.72 ","$6,736.05 "
6/26/2004,NorthEast,Troung,Yahoo,BRH Item,"$3,712.22 ","$6,291.89 "
6/25/2004,NorthEast,Chin,Peet's Coffee,BJA Item,"$2,357.43 ","$2,521.32 "
6/24/2004,NorthEast,Luke,McLendon's Hardware,CTT Item,"$4,968.84 ","$9,034.25 "
6/24/2004,NorthEast,Chin,Solar and Wind Inc.,ANS Item,"$2,729.85 ","$7,377.97 "
6/24/2004,NorthEast,Troung,Nature Company,HFA Item,"$2,019.56 ","$3,422.99 "
6/24/2004,NorthEast,Sheliadawn,Whole Foods,TMT Item,"$1,860.83 ","$1,990.19 "
6/24/2004,NorthEast,Steven,Sherman Williams,JFE Item,$379.57 ,$690.12 
6/22/2004,NorthEast,Chin,Office Depot,VYP Item,"$2,687.97 ","$4,634.43 "
6/20/2004,NorthEast,Troung,Whole Foods,WEZ Item,"$4,481.37 ","$7,595.54 "
6/19/2004,NorthEast,Luke,Amazon.com,IRH Item,"$3,623.94 ","$8,427.77 "
6/19/2004,NorthEast,Jeri,ExcelIsVeryFun.com,ZRG Item,$581.01 ,$854.43 
6/17/2004,NorthEast,Chin,Office Depot,MBP Item,"$5,773.20 ","$8,490.00 "
6/17/2004,NorthEast,Steven,Whole Foods,TPR Item,"$2,181.24 ","$4,847.20 "
6/17/2004,NorthEast,Luke,Solar and Wind Inc.,UQS Item,$998.03 ,"$1,691.57 "
6/15/2006,SouthEast,Chin,Amazon.com,ZON Item,"$5,406.27 ","$9,163.17 "
6/15/2006,SouthEast,Chin,Solar and Wind Inc.,JFA Item,$736.25 ,$836.65 
6/14/2006,SouthEast,Sheliadawn,Google,QGH Item,"$1,233.07 ","$2,867.60 "
6/11/2006,SouthEast,Luke,Costco,RBU Item,"$3,427.84 ","$5,809.90 "
6/9/2006,SouthEast,Chin,Costco,HDP Item,"$6,487.52 ","$7,372.18 "
6/9/2006,SouthEast,Troung,Google,KDI Item,"$2,478.71 ","$4,201.20 "
6/8/2006,SouthEast,Troung,ExcelIsVeryFun.com,CSL Item,"$1,563.02 ","$3,634.92 "
6/3/2006,SouthEast,Rhonda,Nature Company,ISP Item,"$3,317.46 ","$8,966.11 "
6/1/2006,SouthEast,Chin,Office Depot,VWY Item,$296.60 ,$539.27 
5/29/2006,SouthEast,Sheliadawn,Nature Company,FXG Item,"$4,263.18 ","$6,269.38 "
5/28/2006,SouthEast,Jeri,ExcelIsVeryFun.com,YKZ Item,"$1,075.89 ","$2,502.07 "
5/24/2006,SouthEast,Jon,Yahoo,WZQ Item,"$2,175.68 ","$5,059.71 "
5/20/2006,SouthEast,Jon,Office Depot,RLW Item,"$2,950.44 ","$7,974.17 "
5/19/2006,SouthEast,Chin,The Economist,MDD Item,"$1,458.24 ","$2,651.35 "
5/18/2006,SouthEast,Chin,Google,FMB Item,"$5,309.24 ","$9,653.16 "
5/7/2006,SouthEast,Chin,Costco,JIM Item,"$4,677.23 ","$5,002.38 "
5/6/2006,SouthEast,Troung,Amazon.com,YDC Item,"$3,558.86 ","$8,276.43 "
5/5/2006,SouthEast,Rhonda,Yahoo,MTS Item,"$1,974.50 ","$4,591.87 "
5/3/2006,SouthEast,Luke,Costco,RMZ Item,"$1,978.15 ","$2,115.67 "
5/2/2006,SouthEast,Chin,Costco,BZR Item,"$3,127.76 ","$6,950.57 "
5/2/2006,SouthEast,Jeri,Whole Foods,YRP Item,"$1,265.31 ","$1,437.85 "
4/29/2006,SouthEast,Sheliadawn,The Economist,JGL Item,"$3,491.38 ","$6,347.97 "
4/28/2006,SouthEast,Rhonda,Amazon.com,EOE Item,$98.04 ,$264.98 
4/27/2006,SouthEast,Troung,Sherman Williams,UBW Item,"$1,186.64 ","$2,759.63 "
4/26/2006,SouthEast,Steven,Home Depot,UPA Item,"$7,054.78 ","$8,016.79 "
4/19/2006,SouthEast,Jon,Costco,QCV Item,"$4,338.40 ","$7,353.22 "
4/17/2006,SouthEast,Rhonda,Whole Foods,YXT Item,"$3,781.32 ","$8,402.93 "
4/15/2006,SouthEast,Jon,Sherman Williams,KHK Item,"$1,935.96 ","$3,281.29 "
4/14/2006,SouthEast,Steven,The Economist,VFU Item,"$5,082.08 ","$7,473.64 "
4/13/2006,SouthEast,Jon,Peet's Coffee,PRV Item,"$3,293.43 ","$5,678.32 "
4/9/2006,SouthEast,Luke,Amazon.com,EKT Item,"$3,119.48 ","$5,671.78 "
4/9/2006,SouthEast,Chin,Peet's Coffee,UXD Item,"$2,647.43 ","$4,564.54 "
4/5/2006,SouthEast,Luke,Whole Foods,MFZ Item,$714.63 ,"$1,588.07 "
3/29/2006,SouthEast,Steven,The Economist,BRL Item,"$4,241.54 ","$6,237.56 "
3/29/2006,SouthEast,Chin,Costco,BRJ Item,"$1,929.29 ","$4,287.32 "
3/26/2006,SouthEast,Jeri,Yahoo,IPH Item,"$3,488.55 ","$3,964.26 "
3/22/2006,SouthEast,Rhonda,Google,SNC Item,"$1,828.18 ","$2,077.48 "
3/21/2006,SouthEast,Luke,Nature Company,RDD Item,"$4,071.14 ","$7,019.20 "
3/20/2006,SouthEast,Sheliadawn,Nature Company,QGQ Item,"$3,175.61 ","$4,670.02 "
3/18/2006,SouthEast,Troung,Home Depot,GAY Item,"$3,495.95 ","$4,661.26 "
3/18/2006,SouthEast,Jon,McLendon's Hardware,MDG Item,"$2,962.53 ","$4,356.66 "
3/16/2006,SouthEast,Chin,The Economist,LFO Item,"$3,494.46 ","$7,765.47 "
3/14/2006,SouthEast,Rhonda,Peet's Coffee,TIH Item,"$4,846.16 ","$5,507.00 "
3/12/2006,SouthEast,Jeri,Solar and Wind Inc.,JMX Item,$411.52 ,"$1,112.22 "
3/5/2006,SouthEast,Chin,Solar and Wind Inc.,EEO Item,"$1,200.88 ","$3,245.61 "
3/1/2006,SouthEast,Chin,Amazon.com,FHT Item,"$1,277.97 ","$2,972.02 "
2/26/2006,SouthEast,Jeri,Home Depot,JHF Item,$15.06 ,$22.15 
2/24/2006,SouthEast,Chin,Sherman Williams,MHY Item,"$5,772.34 ","$6,173.63 "
2/23/2006,SouthEast,Steven,Peet's Coffee,NFI Item,"$3,682.63 ","$6,349.36 "
2/20/2006,SouthEast,Jon,Sherman Williams,MWX Item,"$2,350.13 ","$5,222.52 "
2/13/2006,SouthEast,Jeri,Sherman Williams,WSD Item,"$6,647.98 ","$8,863.97 "
2/11/2006,SouthEast,Rhonda,Amazon.com,MBS Item,"$2,570.73 ","$3,780.49 "
2/10/2006,SouthEast,Sheliadawn,Solar and Wind Inc.,BGP Item,"$1,022.85 ","$2,273.00 "
2/9/2006,SouthEast,Sheliadawn,Sherman Williams,SYC Item,"$2,711.13 ","$6,024.74 "
2/7/2006,SouthEast,Chin,Google,BAW Item,"$4,002.68 ","$5,336.90 "
2/5/2006,SouthEast,Chin,Office Depot,QKP Item,$375.85 ,"$1,015.81 "
2/1/2006,SouthEast,Chin,ExcelIsVeryFun.com,BCW Item,"$3,031.54 ","$6,736.75 "
1/30/2006,SouthEast,Steven,Sherman Williams,WPJ Item,"$1,418.96 ","$2,446.49 "
1/28/2006,SouthEast,Steven,McLendon's Hardware,ACF Item,"$3,479.96 ","$3,954.50 "
1/28/2006,SouthEast,Jeri,ExcelIsVeryFun.com,EDS Item,"$3,277.45 ","$3,505.29 "
1/26/2006,SouthEast,Jon,The Economist,DYM Item,"$3,501.10 ","$5,148.67 "
1/25/2006,SouthEast,Jeri,Solar and Wind Inc.,OVI Item,"$1,457.85 ","$2,143.90 "
1/25/2006,SouthEast,Sheliadawn,Home Depot,CXY Item,$517.76 ,$941.39 
1/22/2006,SouthEast,Troung,Amazon.com,HVV Item,"$4,517.80 ","$6,643.82 "
1/19/2006,SouthEast,Rhonda,Solar and Wind Inc.,UVO Item,"$3,345.55 ","$4,919.93 "
1/15/2006,SouthEast,Steven,Whole Foods,NGX Item,$78.91 ,$183.51 
1/9/2006,SouthEast,Troung,Office Depot,FFW Item,"$1,222.62 ","$1,630.16 "
1/5/2006,SouthEast,Jeri,Yahoo,APF Item,"$1,349.83 ","$3,648.18 "
1/4/2006,SouthEast,Luke,Solar and Wind Inc.,PGK Item,"$4,158.17 ","$5,544.23 "
12/30/2005,SouthEast,Troung,Nature Company,EIS Item,"$5,338.44 ","$7,117.92 "
12/29/2005,SouthEast,Luke,Peet's Coffee,QJR Item,$788.88 ,"$1,337.08 "
12/28/2005,SouthEast,Steven,Sherman Williams,GPB Item,"$2,215.53 ","$5,987.93 "
12/27/2005,SouthEast,Rhonda,Solar and Wind Inc.,SKL Item,"$1,270.93 ","$3,434.94 "
12/25/2005,SouthEast,Jeri,Google,TKV Item,"$5,914.40 ","$6,325.56 "
12/23/2005,SouthEast,Steven,Sherman Williams,CCV Item,"$7,134.12 ","$8,106.96 "
12/23/2005,SouthEast,Jon,Peet's Coffee,QHG Item,"$1,609.96 ","$3,577.68 "
12/21/2005,SouthEast,Steven,Home Depot,UTS Item,"$2,032.72 ","$5,493.83 "
12/15/2005,SouthEast,Sheliadawn,McLendon's Hardware,IHQ Item,"$5,964.00 ","$7,952.00 "
12/14/2005,SouthEast,Jon,Amazon.com,UNH Item,"$3,963.24 ","$8,807.20 "
12/13/2005,SouthEast,Jon,Nature Company,KHA Item,"$1,191.24 ","$2,053.87 "
12/12/2005,SouthEast,Jon,Sherman Williams,MOB Item,"$2,004.92 ","$5,418.71 "
12/12/2005,SouthEast,Jeri,Whole Foods,BDC Item,"$1,853.22 ","$3,195.21 "
12/9/2005,SouthEast,Chin,Amazon.com,TRT Item,"$3,923.22 ","$5,769.44 "
12/7/2005,SouthEast,Jeri,Solar and Wind Inc.,XXB Item,"$4,051.00 ","$9,420.93 "
12/7/2005,SouthEast,Jeri,Office Depot,LVF Item,"$1,857.50 ","$3,148.30 "
12/2/2005,SouthEast,Jon,Yahoo,YYC Item,"$3,290.26 ","$5,672.87 "
12/1/2005,SouthEast,Steven,Yahoo,VSH Item,"$5,728.75 ","$6,509.94 "
11/30/2005,SouthEast,Luke,Sherman Williams,DYD Item,"$1,279.42 ","$2,168.51 "
11/27/2005,SouthEast,Rhonda,The Economist,FPA Item,"$1,483.93 ","$4,010.61 "
11/27/2005,SouthEast,Luke,The Economist,SHE Item,"$1,173.83 ","$2,023.84 "
11/24/2005,SouthEast,Rhonda,McLendon's Hardware,TAG Item,$744.48 ,"$1,094.83 "
11/14/2005,SouthEast,Chin,ExcelIsVeryFun.com,UHF Item,"$4,295.31 ","$5,727.08 "
11/10/2005,SouthEast,Steven,Nature Company,FCI Item,"$4,551.28 ","$8,275.06 "
11/9/2005,SouthEast,Chin,Peet's Coffee,ZPU Item,"$3,090.40 ","$5,328.27 "
11/6/2005,SouthEast,Rhonda,Solar and Wind Inc.,IKP Item,"$3,919.15 ","$5,763.45 "
11/3/2005,SouthEast,Luke,Sherman Williams,KQA Item,"$3,695.05 ","$5,433.90 "
11/2/2005,SouthEast,Jeri,Whole Foods,KQJ Item,"$1,336.62 ","$2,430.21 "
10/30/2005,SouthEast,Sheliadawn,Peet's Coffee,ZGA Item,"$4,456.60 ","$7,683.80 "
10/29/2005,SouthEast,Rhonda,Google,TFM Item,"$2,657.61 ","$7,182.73 "
